study.ID,ID,publication.year,data.year,exp.year,exp.length,disturbance,focus,technique,intervention,paradigm,hypothesis,pathway,plant.species,target.plant,measure.success,outcome,measured.factor,treatment,control,unit,Nsites,n.t,n.c,ntotalsamples,mean.t,mean.c,sd.t,sd.c,se.t,se.c,p,df,measure.dispersion,lat,long,continent,country,ecosystem,elevation,MAP,MAT,aridity.index,potential.evaporation (mm),grazing,soil,notes,spatial.grain,term
264,264.6,2003,1998,1994,48,grazing,"vegetation, soil","seeding, gypsum and organic mulch",vegetation,active,rangeland recovery,rangeland recovery,"Ruschia spinosa, Tripteris sinuata, Chaetobromus dregeanus","Ruschia spinosa, Tripteris sinuata, Chaetobromus dregeanus",vegetation and soil quality,habitat,Tripteris surviving plants,mulch,control,No 1000 viable seeds,4,4,4,32,7.45,1.49,0.001,0.001,,,0.05,31,,-32.86667,19.9,Africa,South Africa,rangeland,570,150,15.5,5.88,2500,livestock,gypsum and mulching addition,no dispersion measures reported,12.5,grazing
264,264.6,2003,1998,1994,48,grazing,"vegetation, soil","seeding, gypsum and organic mulch",vegetation,active,rangeland recovery,rangeland recovery,"Ruschia spinosa, Tripteris sinuata, Chaetobromus dregeanus","Ruschia spinosa, Tripteris sinuata, Chaetobromus dregeanus",vegetation and soil quality,habitat,Tripteris surviving plants,gypsum and mulch,control,No 1000 viable seeds,4,4,4,32,22.73,1.49,0.001,0.001,,,0.05,31,,-32.86667,19.9,Africa,South Africa,rangeland,570,150,15.5,5.88,2500,livestock,gypsum and mulching addition,no dispersion measures reported,12.5,grazing
264,264.7,2003,1998,1994,48,grazing,"vegetation, soil","seeding, gypsum and organic mulch",vegetation,active,rangeland recovery,rangeland recovery,"Ruschia spinosa, Tripteris sinuata, Chaetobromus dregeanus","Ruschia spinosa, Tripteris sinuata, Chaetobromus dregeanus",vegetation and soil quality,habitat,Chaetobromus surviving plants,gypsum,control,No 1000 viable seeds,4,4,4,32,5.02,0,0.001,0.001,,,0.05,31,,-32.86667,19.9,Africa,South Africa,rangeland,570,150,15.5,5.88,2500,livestock,gypsum and mulching addition,no dispersion measures reported,12.5,grazing
264,264.7,2003,1998,1994,48,grazing,"vegetation, soil","seeding, gypsum and organic mulch",vegetation,active,rangeland recovery,rangeland recovery,"Ruschia spinosa, Tripteris sinuata, Chaetobromus dregeanus","Ruschia spinosa, Tripteris sinuata, Chaetobromus dregeanus",vegetation and soil quality,habitat,Chaetobromus surviving plants,mulch,control,No 1000 viable seeds,4,4,4,32,0.59,0,0.001,0.001,,,0.05,31,,-32.86667,19.9,Africa,South Africa,rangeland,570,150,15.5,5.88,2500,livestock,gypsum and mulching addition,no dispersion measures reported,12.5,grazing
264,264.7,2003,1998,1994,48,grazing,"vegetation, soil","seeding, gypsum and organic mulch",vegetation,active,rangeland recovery,rangeland recovery,"Ruschia spinosa, Tripteris sinuata, Chaetobromus dregeanus","Ruschia spinosa, Tripteris sinuata, Chaetobromus dregeanus",vegetation and soil quality,habitat,Chaetobromus surviving plants,gypsum and mulch,control,No 1000 viable seeds,4,4,4,32,2.02,0,0.001,0.001,,,0.05,31,,-32.86667,19.9,Africa,South Africa,rangeland,570,150,15.5,5.88,2500,livestock,gypsum and mulching addition,no dispersion measures reported,12.5,grazing
267,267,2001,,,,anthropogenic disturbance,vegetation,facilitation ,vegetation,passive,,,,,shrub establishment,habitat,,,,,,,,,,,,,,,,,,38.51,-0.35,Europe,Spain,steppe,460,358,,,,,"temperature, moisture, chemical properties",,,
268,268,2000,,,,anthropogenic disturbance,vegetation,irrigation,water addition,active,,,,,not clear,unreported,,,,,,,,,,,,,,,,,,33.96,-117.28,North America,USA,shrubland,300,190,,,,,water addition,,,
269,269,2000,,,,mining,vegetation,"seeding, planting",vegetation,active,,,,,not clear,unreported,,,,,,,,,,,,,,,,,,38.83,-104.79,North America,USA,steppe,3000,250,,,865,livestock,no,,,
271,271,1999,,,,mining,animal,natural recovery,animal,passive,,,,,soil quality,soil,,,,,,,,,,,,,,,,,,-28.6,16.4,Africa,South Africa,shrubland,30,60,,,,sheep,"ph, electrical conductivity, microbial",rodents,,
274,274,2010,2003,2000,120,agriculture,vegetation,"seeding, micro-topographic relief, fire, grazing",vegetation,active,"seeding, berms, native plants restoration","seeding, berms-native plants restoration",multiple grasses and shrubs,multiple grasses and shrubs,native habitat,habitat,,,,,3,12,12,48,,0,,,,,,,,36.2,-119.34,North America,USA,agriculture,,177.8,,,,livestock,"fallowing, disking, micro-topography",couldnt extract data,,
275,275,2007,,,,agriculture,vegetation,"irrigation, planting, weed control",water addition,active,,,,,native vegetation,plants,,,,,,,,,,,,,,,,,,36.64,-120.25,North America,USA,agriculture,,241,,,,,"salt-remediation products, seed coatings, and mycorrhizal inoculation",couldnt extract data,,
276,276.1,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,plant cover,nine years from reclamation,,percent,1,,16,1196,35.4,,2.36,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.1,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,plant cover,eight years from reclamation,,percent,1,,16,1196,29.1,,2.54,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.1,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,plant cover,seven years from reclamation,,percent,1,,16,1196,31.2,,2.73,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.1,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,plant cover,six years from reclamation,,percent,1,,16,1196,32.2,,2.06,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.1,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,plant cover,five years from reclamation,,percent,1,,16,1196,33.9,,1.95,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.1,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,plant cover,four years from reclamation,,percent,1,,16,1196,35.6,,2.82,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.1,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,plant cover,three years from reclamation,,percent,1,,16,1196,28.6,,2.01,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.1,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,plant cover,two years from reclamation,,percent,1,,16,1196,21.6,,2.42,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.1,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,plant cover,one year from reclamation,,percent,1,,16,1196,6.9,,1.85,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.2,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,forbs cover,nine years from reclamation,,percent,1,,16,1196,2,,0.82,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.2,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,forbs cover,eight years from reclamation,,percent,1,,16,1196,4.1,,2.27,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.2,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,forbs cover,seven years from reclamation,,percent,1,,16,1196,4.1,,2.24,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.2,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,forbs cover,six years from reclamation,,percent,1,,16,1196,2,,0.59,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.2,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,forbs cover,five years from reclamation,,percent,1,,16,1196,12,,4.28,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.2,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,forbs cover,four years from reclamation,,percent,1,,16,1196,6.2,,3.1,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.2,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,forbs cover,three years from reclamation,,percent,1,,16,1196,2.7,,0.95,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.2,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,forbs cover,two years from reclamation,,percent,1,,16,1196,9.7,,2.36,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.2,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,forbs cover,one year from reclamation,,percent,1,,16,1196,15.5,,5.87,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.3,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,shrub cover,nine years from reclamation,,percent,1,,16,1196,67.1,,3.47,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.3,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,shrub cover,eight years from reclamation,,percent,1,,16,1196,60.8,,4.36,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.3,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,shrub cover,seven years from reclamation,,percent,1,,16,1196,63.3,,4.97,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.3,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,shrub cover,six years from reclamation,,percent,1,,16,1196,62.6,,3.94,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.3,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,shrub cover,five years from reclamation,,percent,1,,16,1196,51.6,,5.23,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.3,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,shrub cover,four years from reclamation,,percent,1,,16,1196,63.7,,4.89,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.3,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,shrub cover,three years from reclamation,,percent,1,,16,1196,50.4,,4.53,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.3,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,shrub cover,two years from reclamation,,percent,1,,16,1196,28.8,,3.71,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.3,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,shrub cover,one year from reclamation,,percent,1,,16,1196,28.3,,6.45,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.4,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,grass cover,nine years from reclamation,,percent,1,,16,1196,30.9,,3.19,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.4,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,grass cover,eight years from reclamation,,percent,1,,16,1196,35.2,,4.03,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.4,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,grass cover,seven years from reclamation,,percent,1,,16,1196,32.6,,4.64,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.4,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,grass cover,six years from reclamation,,percent,1,,16,1196,35.3,,3.76,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.4,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,grass cover,five years from reclamation,,percent,1,,16,1196,36.2,,4.79,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.4,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,grass cover,four years from reclamation,,percent,1,,16,1196,30.2,,4.25,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.4,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,grass cover,three years from reclamation,,percent,1,,16,1196,46.9,,4.27,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.4,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,grass cover,two years from reclamation,,percent,1,,16,1196,61.5,,4.2,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.4,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,grass cover,one year from reclamation,,percent,1,,16,1196,56.1,,7.82,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.5,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,litter cover,nine years from reclamation,,percent,1,,16,1196,15.9,,0.93,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.5,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,litter cover,eight years from reclamation,,percent,1,,16,1196,16.5,,1.19,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.5,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,litter cover,seven years from reclamation,,percent,1,,16,1196,15.2,,1.21,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.5,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,litter cover,six years from reclamation,,percent,1,,16,1196,15.4,,0.98,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.5,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,litter cover,five years from reclamation,,percent,1,,16,1196,21.9,,1.4,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.5,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,litter cover,four years from reclamation,,percent,1,,16,1196,17.8,,1.32,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.5,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,litter cover,three years from reclamation,,percent,1,,16,1196,20.9,,1.39,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.5,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,litter cover,two years from reclamation,,percent,1,,16,1196,32.6,,1.87,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
276,276.5,1999,1994,1985,108,anthropogenic disturbance,vegetation,"seeding, ripped, disked, fertilization",vegetation,active,revegetation of oil and gas fields,"seeding, plants restoration","multiple grasses, shrubs and forbs","multiple grasses, shrubs and forbs",seventy percent vegetation cover of undisturbed sites,plants,litter cover,one year from reclamation,,percent,1,,16,1196,56.3,,3.87,,,,,,std.dev,35.27,-119.42,North America,USA,grassland,275,160,,,,,"ripped, disked",not statistical comparison among variables,,
277,277.1,2017,2016,2016,,exotics,vegetation,"seeding, grazing",vegetation,active,grazing to reduce exotic plants,"grazing, exotics reduction",Atriplex canescens,Atriplex canescens,Atriplex canescens plants,habitat,number of Atriplex seedlings,"seeded by drilling, grazing","not seeded, not grazing",,3,4,4,12,52,0,12.19,0,,,,,std.dev,34.98,-119.18,North America,USA,shrubland,441,,,,,sheep,,no significance values reported,,
277,277.1,2017,2016,2016,,exotics,vegetation,"seeding, grazing",vegetation,active,grazing to reduce exotic plants,"grazing, exotics reduction",Atriplex canescens,Atriplex canescens,Atriplex canescens plants,habitat,number of Atriplex seedlings,"not seeded, grazing","not seeded, not grazing",,3,4,4,12,0,0,0,0,,,,,std.dev,34.98,-119.18,North America,USA,shrubland,441,,,,,sheep,,no significance values reported,,
278,278,2014,,2013,,anthropogenic disturbance,vegetation,"seeding, seedbed preparation",vegetation,active,"seedbed preparation, seeding shrubs","seedbed preparation, seeding shrubs",multiple shrubs,multiple shrubs,native shrubland habitat,habitat,,"knife tillage, broadcast seeding","knife tillage, no seeding",,3,4,4,16,,,,,,,,,,35.33,-119.89,North America,USA,shrubland,658,,,,,livestock,tillage,"no results reported, pilot study",,
278,278,2014,,2013,,anthropogenic disturbance,vegetation,"seeding, seedbed preparation",vegetation,active,"seedbed preparation, seeding shrubs","seedbed preparation, seeding shrubs",multiple shrubs,multiple shrubs,native shrubland habitat,habitat,,"knife tillage, drill seeding","knife tillage, no seeding",,3,4,4,16,,,,,,,,,,35.33,-119.89,North America,USA,shrubland,658,,,,,livestock,tillage,"no results reported, pilot study",,
278,278,2014,,2013,,anthropogenic disturbance,vegetation,"seeding, seedbed preparation",vegetation,active,"seedbed preparation, seeding shrubs","seedbed preparation, seeding shrubs",multiple shrubs,multiple shrubs,native shrubland habitat,habitat,,"double knife tillage, broadcast seeding","double knife tillage, no seeding",,3,4,4,16,,,,,,,,,,35.33,-119.89,North America,USA,shrubland,658,,,,,livestock,tillage,"no results reported, pilot study",,
278,278,2014,,2013,,anthropogenic disturbance,vegetation,"seeding, seedbed preparation",vegetation,active,"seedbed preparation, seeding shrubs","seedbed preparation, seeding shrubs",multiple shrubs,multiple shrubs,native shrubland habitat,habitat,,"double knife tillage, drill seeding","double knife tillage, no seeding",,3,4,4,16,,,,,,,,,,35.33,-119.89,North America,USA,shrubland,658,,,,,livestock,tillage,"no results reported, pilot study",,
